recorded_utc,recorded_wib,timestamp_source,event_date,source,url,event_id,event_label,event_text,event_code,event_root_code,actor1,actor2,country,goldstein_scale,num_mentions,num_sources,num_articles,avg_tone,dedup_key,news_id
2025-10-31 12:15:00+00:00,2025-10-31 12:15:00+00:00,DATEADDED_UTC,2025-10-31,channelstv.com,https://www.channelstv.com/2025/10/31/naira-redesign-emefieles-policy-caused-hardship-for-nigerians-witness-tells-court/,1271738589,COUNSEL 112,actor1 COUNSEL actor2 event_code 112 event_root_code 11 country NI,112,11,COUNSEL,,NI,-2.0,6,1,6,-4.00890868596882,1271738589,1271738589
2025-10-31 14:00:00+00:00,2025-10-31 14:00:00+00:00,DATEADDED_UTC,2025-10-31,cbsnews.com,http://www.cbsnews.com/news/trump-administration-strikes-another-alleged-drug-boat-pacific-killing-4/,1271755026,ADMINISTRATION 120,actor1 ADMINISTRATION actor2 event_code 120 event_root_code 12 country TD,120,12,ADMINISTRATION,,TD,-4.0,5,1,5,-7.72946859903382,1271755026,1271755026
2025-10-31 14:30:00+00:00,2025-10-31 14:30:00+00:00,DATEADDED_UTC,2025-10-31,dailypost.ng,https://dailypost.ng/2025/10/31/kaduna-pdp-rep-member-for-jemaa-sanga-constituency-amos-defects-to-apc/,1271760441,LAWMAKER 120 RULING PARTY,actor1 LAWMAKER actor2 RULING PARTY event_code 120 event_root_code 12 country NI,120,12,LAWMAKER,RULING PARTY,NI,-4.0,5,1,5,3.50877192982456,1271760441,1271760441
2025-10-31 14:45:00+00:00,2025-10-31 14:45:00+00:00,DATEADDED_UTC,2025-10-31,manchestereveningnews.co.uk,https://www.manchestereveningnews.co.uk/trips-and-breaks/european-city-popular-stag-hen-32789145,1271762687,BARCELONA 141 DEMONSTRATOR,actor1 BARCELONA actor2 DEMONSTRATOR event_code 141 event_root_code 14 country UK,141,14,BARCELONA,DEMONSTRATOR,UK,-6.5,5,1,5,-5.19713261648746,1271762687,1271762687
2025-10-31 14:45:00+00:00,2025-10-31 14:45:00+00:00,DATEADDED_UTC,2025-10-31,lrt.lt,https://www.lrt.lt/en/news-in-english/19/2731287/lithuanian-railways-to-halt-transit-of-lukoil-products-to-kaliningrad-under-us-sanctions,1271762879,EUROPEAN UNION 172 RUSSIAN,actor1 EUROPEAN UNION actor2 RUSSIAN event_code 172 event_root_code 17 country LH,172,17,EUROPEAN UNION,RUSSIAN,LH,-5.0,6,1,6,-3.85487528344671,1271762879,1271762879
2025-10-31 15:00:00+00:00,2025-10-31 15:00:00+00:00,DATEADDED_UTC,2025-10-31,stiripesurse.ro,https://www.stiripesurse.ro/bnrs-balint-romania-is-taking-an-economic-maturity-exam_3826391,1271765934,GOVERNANCE 100 CENTRAL BANK,actor1 GOVERNANCE actor2 CENTRAL BANK event_code 100 event_root_code 10 country US,100,10,GOVERNANCE,CENTRAL BANK,US,-5.0,6,1,6,0.55555555555556,1271765934,1271765934
2025-10-31 15:00:00+00:00,2025-10-31 15:00:00+00:00,DATEADDED_UTC,2025-10-31,1310kfka.com,https://1310kfka.com/abc-news/u-s-news/10/pennsylvania-man-with-multiple-arrest-warrants-back-in-custody-after-fleeing-from-police-while-handcuffed-officials/,1271766774,UNITED STATES 173 PERU,actor1 UNITED STATES actor2 PERU event_code 173 event_root_code 17 country PE,173,17,UNITED STATES,PERU,PE,-5.0,7,2,7,-7.63441791250674,1271766774,1271766774
2025-10-31 15:30:00+00:00,2025-10-31 15:30:00+00:00,DATEADDED_UTC,2025-10-31,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/telecom-equipment/us-governments-complicity-tech-exports-fueling-chinas-surveillance-state/124995740,1271769822,CHINA 110 UNITED STATES,actor1 CHINA actor2 UNITED STATES event_code 110 event_root_code 11 country US,110,11,CHINA,UNITED STATES,US,-2.0,6,1,6,-2.78414674091058,1271769822,1271769822
2025-10-31 18:30:00+00:00,2025-10-31 18:30:00+00:00,DATEADDED_UTC,2025-10-31,eurasiareview.com,https://www.eurasiareview.com/31102025-whats-the-future-for-hamas-oped/,1271799717,OPERATIVE 190 GAZA,actor1 OPERATIVE actor2 GAZA event_code 190 event_root_code 19 country IS,190,19,OPERATIVE,GAZA,IS,-10.0,6,1,6,-2.87769784172662,1271799717,1271799717
2025-10-31 18:45:00+00:00,2025-10-31 18:45:00+00:00,DATEADDED_UTC,2025-10-31,taipeitimes.com,https://www.taipeitimes.com/News/feat/archives/2025/11/01/2003846450,1271801157,141 GOVERNMENT,actor1 actor2 GOVERNMENT event_code 141 event_root_code 14 country CH,141,14,,GOVERNMENT,CH,-6.5,10,1,10,-1.86851211072665,1271801157,1271801157
2025-10-31 19:00:00+00:00,2025-10-31 19:00:00+00:00,DATEADDED_UTC,2025-10-31,morungexpress.com,https://morungexpress.com/himanta-biswa-sarma-calls-gaurav-gogoi-pakistani-agent-alleges-foreign-powers-planted-him,1271804427,PRESIDENT 100 ASSAM,actor1 PRESIDENT actor2 ASSAM event_code 100 event_root_code 10 country PK,100,10,PRESIDENT,ASSAM,PK,-5.0,10,1,10,-2.10526315789474,1271804427,1271804427
2025-10-31 20:00:00+00:00,2025-10-31 20:00:00+00:00,DATEADDED_UTC,2025-10-31,independent.co.uk,https://www.independent.co.uk/news/world/americas/us-politics/elon-musk-spacex-golden-dome-satellites-trump-b2856253.html,1271815144,ACTIVIST 110,actor1 ACTIVIST actor2 event_code 110 event_root_code 11 country US,110,11,ACTIVIST,,US,-2.0,8,1,8,-1.70278637770898,1271815144,1271815144
2025-10-31 20:00:00+00:00,2025-10-31 20:00:00+00:00,DATEADDED_UTC,2025-10-31,journalismpakistan.com,https://www.journalismpakistan.com/radio-free-asia-suspends-news-operations-amid-us-funding-freeze,1271815606,RADIO FREE ASIA 160,actor1 RADIO FREE ASIA actor2 event_code 160 event_root_code 16 country KN,160,16,RADIO FREE ASIA,,KN,-4.0,10,1,10,-2.96296296296297,1271815606,1271815606
2025-10-31 20:30:00+00:00,2025-10-31 20:30:00+00:00,DATEADDED_UTC,2025-10-31,yahoo.com,https://www.yahoo.com/news/articles/illinois-lawmakers-approve-ban-immigration-200119344.html,1271819002,ILLINOIS 172,actor1 ILLINOIS actor2 event_code 172 event_root_code 17 country US,172,17,ILLINOIS,,US,-5.0,6,1,6,-2.50481695568401,1271819002,1271819002
2025-10-31 20:45:00+00:00,2025-10-31 20:45:00+00:00,DATEADDED_UTC,2025-10-31,charlestoncitypaper.com,https://charlestoncitypaper.com/2025/10/31/shr-24-44-latest-on-nuke-plant-gas-plant-weaponization/,1271820688,STATE OFFICIAL 190,actor1 STATE OFFICIAL actor2 event_code 190 event_root_code 19 country US,190,19,STATE OFFICIAL,,US,-10.0,8,1,8,-0.44989775051125,1271820688,1271820688
2025-10-31 20:45:00+00:00,2025-10-31 20:45:00+00:00,DATEADDED_UTC,2025-10-31,thenation.com,https://www.thenation.com/article/politics/newsletter-hatch-act-halloween/,1271820753,GOVERNMENT 120,actor1 GOVERNMENT actor2 event_code 120 event_root_code 12 country UK,120,12,GOVERNMENT,,UK,-4.0,5,1,5,-4.56140350877193,1271820753,1271820753
2025-10-31 21:00:00+00:00,2025-10-31 21:00:00+00:00,DATEADDED_UTC,2025-10-31,syriauntold.com,https://syriauntold.com/2025/10/31/radio-fresh-a-syrian-history-4/,1271823044,THE US 162 SYRIA,actor1 THE US actor2 SYRIA event_code 162 event_root_code 16 country SY,162,16,THE US,SYRIA,SY,-5.6,10,1,10,-3.1221582297666,1271823044,1271823044
2025-10-31 21:30:00+00:00,2025-10-31 21:30:00+00:00,DATEADDED_UTC,2025-10-31,aol.co.uk,https://www.aol.co.uk/articles/good-guy-behind-wikipedia-lost-210015619.html,1271826336,INTELLIGENCE 130,actor1 INTELLIGENCE actor2 event_code 130 event_root_code 13 country US,130,13,INTELLIGENCE,,US,-4.4,10,1,10,-1.88133140376266,1271826336,1271826336
2025-10-31 21:45:00+00:00,2025-10-31 21:45:00+00:00,DATEADDED_UTC,2025-10-31,dailycaller.com,https://dailycaller.com/2025/10/31/utility-companies-tied-to-californias-worst-disasters-keep-pouring-cash-into-democrat-campaigns/,1271827642,FIREFIGHTER 180,actor1 FIREFIGHTER actor2 event_code 180 event_root_code 18 country US,180,18,FIREFIGHTER,,US,-9.0,10,1,10,-3.34128878281623,1271827642,1271827642
2025-10-31 21:45:00+00:00,2025-10-31 21:45:00+00:00,DATEADDED_UTC,2025-10-31,express.co.uk,https://www.express.co.uk/news/world/2128527/ryanair-boss-fury-eu-traffic-control-france,1271827905,RYANAIR 112 FRENCH,actor1 RYANAIR actor2 FRENCH event_code 112 event_root_code 11 country FR,112,11,RYANAIR,FRENCH,FR,-2.0,10,1,10,-7.27580372250423,1271827905,1271827905
2025-10-31 22:30:00+00:00,2025-10-31 22:30:00+00:00,DATEADDED_UTC,2025-10-31,dailymail.co.uk,https://www.dailymail.co.uk/news/article-15244421/angus-taylor-tahmoor-tomago-coal-mine.html,1271832248,AUSTRALIA 139 BRITISH,actor1 AUSTRALIA actor2 BRITISH event_code 139 event_root_code 13 country AS,139,13,AUSTRALIA,BRITISH,AS,-7.0,8,1,8,-5.31309297912713,1271832248,1271832248
2025-10-31 23:45:00+00:00,2025-10-31 23:45:00+00:00,DATEADDED_UTC,2025-10-31,newsday.com,https://www.newsday.com/long-island/crime/suffolk-police-officer-fatal-shooting-centereach-attorney-general-july-v5zqj86z,1271839860,ATTORNEY GENERAL 173 UNITED STATES,actor1 ATTORNEY GENERAL actor2 UNITED STATES event_code 173 event_root_code 17 country US,173,17,ATTORNEY GENERAL,UNITED STATES,US,-5.0,8,1,8,-6.87361419068736,1271839860,1271839860
2025-11-01 00:15:00+00:00,2025-11-01 00:15:00+00:00,DATEADDED_UTC,2025-11-01,saharareporters.com,https://saharareporters.com/2025/10/31/fct-minister-wike-brags-about-court-ruling-stopping-pdp-national-convention,1271845335,DEMOCRATIC PARTY 111 ABUJA,actor1 DEMOCRATIC PARTY actor2 ABUJA event_code 111 event_root_code 11 country NI,111,11,DEMOCRATIC PARTY,ABUJA,NI,-2.0,20,1,20,0.03837214401614,1271845335,1271845335
2025-11-01 00:30:00+00:00,2025-11-01 00:30:00+00:00,DATEADDED_UTC,2025-11-01,wypr.org,https://www.wypr.org/wypr-news/2025-10-31/maryland-democrats-back-offshore-wind-project-awaiting-key-court-decisions,1271847110,ADMINISTRATION 110,actor1 ADMINISTRATION actor2 event_code 110 event_root_code 11 country US,110,11,ADMINISTRATION,,US,-2.0,10,1,10,-2.09698558322411,1271847110,1271847110
2025-11-01 00:45:00+00:00,2025-11-01 00:45:00+00:00,DATEADDED_UTC,2025-11-01,rashtranews.com,https://www.rashtranews.com/us-to-expand-sanctions-on-russia-accept-100k-ukraine-refugees-world-news/,1271849394,ROMANIA 190 NATO,actor1 ROMANIA actor2 NATO event_code 190 event_root_code 19 country HU,190,19,ROMANIA,NATO,HU,-10.0,8,1,8,-3.09119010819165,1271849394,1271849394
2025-11-01 02:00:00+00:00,2025-11-01 02:00:00+00:00,DATEADDED_UTC,2025-11-01,novinite.com,https://www.novinite.com/view_news.php?id=235201,1271858338,UKRAINE 130 BUDAPEST,actor1 UKRAINE actor2 BUDAPEST event_code 130 event_root_code 13 country UP,130,13,UKRAINE,BUDAPEST,UP,-4.4,6,1,6,-2.1671826625387,1271858338,1271858338
2025-11-01 02:45:00+00:00,2025-11-01 02:45:00+00:00,DATEADDED_UTC,2025-11-01,understandingwar.org,https://understandingwar.org/research/russia-ukraine/russian-offensive-campaign-assessment-october-31-2025/,1271862837,UKRAINE 190 RUSSIAN,actor1 UKRAINE actor2 RUSSIAN event_code 190 event_root_code 19 country RS,190,19,UKRAINE,RUSSIAN,RS,-10.0,6,1,6,-2.22602739726027,1271862837,1271862837
2025-11-01 03:00:00+00:00,2025-11-01 03:00:00+00:00,DATEADDED_UTC,2025-11-01,smh.com.au,https://www.smh.com.au/world/north-america/trump-doubles-down-on-nuclear-tests-as-russia-issues-warning-20251101-p5n6z4.html,1271863791,RUSSIA 130 THE US,actor1 RUSSIA actor2 THE US event_code 130 event_root_code 13 country KN,130,13,RUSSIA,THE US,KN,-4.4,5,1,5,-2.0,1271863791,1271863791
2025-11-01 05:45:00+00:00,2025-11-01 05:45:00+00:00,DATEADDED_UTC,2025-11-01,thisdaylive.com,https://www.thisdaylive.com/2025/11/01/pdp-insists-on-holding-national-convention-despite-court-ruling/,1271876611,JUDGE 111 POLITICIAN,actor1 JUDGE actor2 POLITICIAN event_code 111 event_root_code 11 country NI,111,11,JUDGE,POLITICIAN,NI,-2.0,10,1,10,-0.59412132582864,1271876611,1271876611
2025-11-01 06:00:00+00:00,2025-11-01 06:00:00+00:00,DATEADDED_UTC,2025-10-31,newsday.co.zw,https://www.newsday.co.zw/local-news/article/200047929/3-cops-in-the-dock-over-police-uniforms-theft,1271877592,HARARE 112 POLICE OFFICER,actor1 HARARE actor2 POLICE OFFICER event_code 112 event_root_code 11 country ZI,112,11,HARARE,POLICE OFFICER,ZI,-2.0,12,1,6,-5.1912568306011,1271877592,1271877592
2025-11-01 06:15:00+00:00,2025-11-01 06:15:00+00:00,DATEADDED_UTC,2025-11-01,dailypost.ng,https://dailypost.ng/2025/11/01/pdp-national-convention-nobody-will-use-me-my-loyalists-wike-blows-hot/,1271878897,MINIST 130 DEMOCRATIC PARTY,actor1 MINIST actor2 DEMOCRATIC PARTY event_code 130 event_root_code 13 country NI,130,13,MINIST,DEMOCRATIC PARTY,NI,-4.4,6,1,6,-1.93050193050193,1271878897,1271878897
2025-11-01 06:45:00+00:00,2025-11-01 06:45:00+00:00,DATEADDED_UTC,2025-11-01,straitstimes.com,https://www.straitstimes.com/asia/Chinas-military-says-it-tracked-Philippine-patrol-in-South-China-Sea,1271881795,THE HAGUE 120 BEIJING,actor1 THE HAGUE actor2 BEIJING event_code 120 event_root_code 12 country CH,120,12,THE HAGUE,BEIJING,CH,-4.0,14,2,14,0.813021564901265,1271881795,1271881795
2025-11-01 07:00:00+00:00,2025-11-01 07:00:00+00:00,DATEADDED_UTC,2025-11-01,businesstoday.in,https://www.businesstoday.in/nri/visa/story/us-lawmakers-urge-trump-to-roll-back-100000-h-1b-fee-warn-of-impact-on-ai-and-india-ties-500441-2025-11-01,1271882696,102 PRESIDENT,actor1 actor2 PRESIDENT event_code 102 event_root_code 10 country IN,102,10,,PRESIDENT,IN,-5.0,5,1,5,0.0,1271882696,1271882696
2025-11-01 08:30:00+00:00,2025-11-01 08:30:00+00:00,DATEADDED_UTC,2025-11-01,hallmarknews.com,https://hallmarknews.com/sowores-push-for-nnamdi-kanus-freedom-further-worsens-govt-human-rights-record/,1271890805,ACTIVIST 173,actor1 ACTIVIST actor2 event_code 173 event_root_code 17 country NI,173,17,ACTIVIST,,NI,-5.0,5,1,5,-8.80597014925373,1271890805,1271890805
2025-11-01 09:00:00+00:00,2025-11-01 09:00:00+00:00,DATEADDED_UTC,2025-11-01,india.com,https://www.india.com/education/mbbs-llm-ma-md-indias-most-educated-man-had-20-degrees-cracked-upsc-twice-resigned-as-ias-died-tragically-at-a-young-age-due-to-car-accident-his-name-was-shrikant-jichkar-8160428/,1271893091,MINIST 110,actor1 MINIST actor2 event_code 110 event_root_code 11 country IN,110,11,MINIST,,IN,-2.0,10,1,10,-0.18587360594795,1271893091,1271893091
2025-11-01 09:00:00+00:00,2025-11-01 09:00:00+00:00,DATEADDED_UTC,2025-11-01,independent.co.uk,https://www.independent.co.uk/news/world/europe/ukraine-russia-war-putin-trump-nuclear-terrorism-tomahawk-latest-news-b2856527.html,1271893291,RUSSIA 190 UKRAINE,actor1 RUSSIA actor2 UKRAINE event_code 190 event_root_code 19 country RS,190,19,RUSSIA,UKRAINE,RS,-10.0,8,1,8,-5.00782472613458,1271893291,1271893291
2025-11-01 10:45:00+00:00,2025-11-01 10:45:00+00:00,DATEADDED_UTC,2025-11-01,inquirer.com,https://www.inquirer.com/opinion/commentary/university-of-pennsylvania-law-school-sadie-alexander-scholarship-20251101.html,1271903146,GEORGETOWN 120 ATTORNEY,actor1 GEORGETOWN actor2 ATTORNEY event_code 120 event_root_code 12 country US,120,12,GEORGETOWN,ATTORNEY,US,-4.0,10,1,10,-0.12376237623762,1271903146,1271903146
2025-11-01 11:00:00+00:00,2025-11-01 11:00:00+00:00,DATEADDED_UTC,2025-11-01,en.interfax.com.ua,https://en.interfax.com.ua/news/general/1117307.html,1271904969,RUSSIAN 193 MILITARY,actor1 RUSSIAN actor2 MILITARY event_code 193 event_root_code 19 country RS,193,19,RUSSIAN,MILITARY,RS,-10.0,7,1,7,-12.2950819672132,1271904969,1271904969
2025-11-01 11:45:00+00:00,2025-11-01 11:45:00+00:00,DATEADDED_UTC,2025-10-25,aljazeera.com,https://www.aljazeera.com/news/2025/11/1/thousands-missing-new-horrors-emerge-after-rsf-taking-of-sudan-el-fasher,1271908882,KORDOFAN 173 BARA,actor1 KORDOFAN actor2 BARA event_code 173 event_root_code 17 country SU,173,17,KORDOFAN,BARA,SU,-5.0,10,2,10,-7.3621693971196,1271908882,1271908882
2025-11-01 11:45:00+00:00,2025-11-01 11:45:00+00:00,DATEADDED_UTC,2025-11-01,en.apa.az,https://en.apa.az/europe/29-protesters-detained-in-tbilisi-in-last-five-days-482492,1271909329,MINIST OF INTERNAL AFFAIRS 173 PROTESTER,actor1 MINIST OF INTERNAL AFFAIRS actor2 PROTESTER event_code 173 event_root_code 17 country GG,173,17,MINIST OF INTERNAL AFFAIRS,PROTESTER,GG,-5.0,10,1,10,-13.7931034482759,1271909329,1271909329
2025-11-01 12:15:00+00:00,2025-11-01 12:15:00+00:00,DATEADDED_UTC,2025-11-01,gdnonline.com:443,"https://www.gdnonline.com:443/Details/1367388/Indian-temple-stampede-kills-nine,-injures-several",1271912826,STATE OFFICIAL 182 MUMBAI,actor1 STATE OFFICIAL actor2 MUMBAI event_code 182 event_root_code 18 country IN,182,18,STATE OFFICIAL,MUMBAI,IN,-9.5,5,1,5,-7.83132530120483,1271912826,1271912826
2025-11-01 12:15:00+00:00,2025-11-01 12:15:00+00:00,DATEADDED_UTC,2025-11-01,thewalrus.ca,https://thewalrus.ca/the-dramatic-story-of-my-parents-escape-from-war-torn-vietnam/,1271913215,AMERICAN 195 VIETNAM,actor1 AMERICAN actor2 VIETNAM event_code 195 event_root_code 19 country US,195,19,AMERICAN,VIETNAM,US,-10.0,10,1,10,-2.73273273273274,1271913215,1271913215
2025-11-01 13:00:00+00:00,2025-11-01 13:00:00+00:00,DATEADDED_UTC,2025-11-01,ynetnews.com,https://www.ynetnews.com/article/hkmlwvqkwl,1271918064,RIYADH 160 WASHINGTON,actor1 RIYADH actor2 WASHINGTON event_code 160 event_root_code 16 country SA,160,16,RIYADH,WASHINGTON,SA,-4.0,6,1,6,-0.12987012987013,1271918064,1271918064
2025-11-01 13:15:00+00:00,2025-11-01 13:15:00+00:00,DATEADDED_UTC,2025-11-01,timeslive.co.za,https://www.timeslive.co.za/news/south-africa/2025-11-01-sea-of-joburg-protesters-gather-over-empty-water-promises/,1271919264,AFRICA 141 CHAMBER,actor1 AFRICA actor2 CHAMBER event_code 141 event_root_code 14 country SF,141,14,AFRICA,CHAMBER,SF,-6.5,6,1,6,1.21212121212121,1271919264,1271919264
2025-11-01 13:15:00+00:00,2025-11-01 13:15:00+00:00,DATEADDED_UTC,2025-11-01,globalsecurity.org,https://www.globalsecurity.org/military/library/news/2025/10/mil-251030-presstv03.htm,1271920387,LEBANON 111 ISRAELI,actor1 LEBANON actor2 ISRAELI event_code 111 event_root_code 11 country LE,111,11,LEBANON,ISRAELI,LE,-2.0,6,1,6,-7.21442885771543,1271920387,1271920387
2025-11-01 13:30:00+00:00,2025-11-01 13:30:00+00:00,DATEADDED_UTC,2024-11-01,independent.com.mt,https://www.independent.com.mt/articles/2025-11-01/local-news/European-Commission-says-finch-trapping-derogation-not-in-line-with-European-Court-of-Justice-ruling-6736284472,1271922015,EUROPEAN COMMISSION 112 MALTA,actor1 EUROPEAN COMMISSION actor2 MALTA event_code 112 event_root_code 11 country MT,112,11,EUROPEAN COMMISSION,MALTA,MT,-2.0,10,1,10,-2.29276895943563,1271922015,1271922015
2025-11-01 14:30:00+00:00,2025-11-01 14:30:00+00:00,DATEADDED_UTC,2025-11-01,irishexaminer.com,https://www.irishexaminer.com/news/arid-41734683.html,1271927961,JUSTICE MINISTER 111 CRIMINAL,actor1 JUSTICE MINISTER actor2 CRIMINAL event_code 111 event_root_code 11 country EI,111,11,JUSTICE MINISTER,CRIMINAL,EI,-2.0,8,1,8,-2.29885057471264,1271927961,1271927961
2025-11-01 14:45:00+00:00,2025-11-01 14:45:00+00:00,DATEADDED_UTC,2025-11-01,tribuneindia.com,https://www.tribuneindia.com/news/punjab/punjab-cm-mann-slams-bjp-over-sheesh-mahal-allegations-offers-to-show-real-palaces/,1271929071,111 GOVERNMENT,actor1 actor2 GOVERNMENT event_code 111 event_root_code 11 country PK,111,11,,GOVERNMENT,PK,-2.0,6,1,6,-1.03626943005181,1271929071,1271929071
2025-11-01 15:00:00+00:00,2025-11-01 15:00:00+00:00,DATEADDED_UTC,2025-11-01,stabroeknews.com,https://www.stabroeknews.com/2025/11/01/news/regional/trinidad/venezuela-minister-warns-guyana-tt-will-suffer-if-us-strikes-his-country/,1271931169,TRINIDAD 130 MILITARY,actor1 TRINIDAD actor2 MILITARY event_code 130 event_root_code 13 country VE,130,13,TRINIDAD,MILITARY,VE,-4.4,10,1,10,-6.34920634920635,1271931169,1271931169
2025-11-01 17:00:00+00:00,2025-11-01 17:00:00+00:00,DATEADDED_UTC,2025-11-01,channelnewsasia.com,https://www.channelnewsasia.com/world/female-suspect-38-charged-in-us102-million-louvre-jewel-heist-5439806,1271942580,MAGISTRATE 173 PARIS,actor1 MAGISTRATE actor2 PARIS event_code 173 event_root_code 17 country RE,173,17,MAGISTRATE,PARIS,RE,-5.0,10,1,10,-15.3526970954357,1271942580,1271942580
2025-11-01 17:45:00+00:00,2025-11-01 17:45:00+00:00,DATEADDED_UTC,2025-11-01,taipeitimes.com,https://www.taipeitimes.com/News/editorials/archives/2025/11/02/2003846489,1271946218,BEIJING 120 TAIWAN,actor1 BEIJING actor2 TAIWAN event_code 120 event_root_code 12 country TW,120,12,BEIJING,TAIWAN,TW,-4.0,8,1,8,-5.78734858681024,1271946218,1271946218
2025-11-01 19:15:00+00:00,2025-11-01 19:15:00+00:00,DATEADDED_UTC,2025-11-01,news18.com,https://www.news18.com/india/upset-over-teachers-behaviour-class-6-jaipur-student-allegedly-dies-by-suicide-ws-bl-9674385.html,1271953858,GOVERNMENT 150 SCHOOL,actor1 GOVERNMENT actor2 SCHOOL event_code 150 event_root_code 15 country IN,150,15,GOVERNMENT,SCHOOL,IN,-7.2,10,1,10,-6.07210626185958,1271953858,1271953858
2025-11-01 20:45:00+00:00,2025-11-01 20:45:00+00:00,DATEADDED_UTC,2025-11-01,israelnationalnews.com,https://www.israelnationalnews.com/news/417138,1271960760,ISRAEL 194 RUSSIAN,actor1 ISRAEL actor2 RUSSIAN event_code 194 event_root_code 19 country RS,194,19,ISRAEL,RUSSIAN,RS,-10.0,8,1,8,-0.52576235541535,1271960760,1271960760
2025-11-01 22:00:00+00:00,2025-11-01 22:00:00+00:00,DATEADDED_UTC,2025-11-01,dailymail.co.uk,https://www.dailymail.co.uk/news/royals/article-15249417/William-Kate-new-eight-bed-mansion-Windsor-Great-Park-moving-half-term.html,1271965241,UNITED KINGDOM 192 ADELAIDE,actor1 UNITED KINGDOM actor2 ADELAIDE event_code 192 event_root_code 19 country UK,192,19,UNITED KINGDOM,ADELAIDE,UK,-9.5,8,1,8,1.31434830230011,1271965241,1271965241
2025-11-01 22:00:00+00:00,2025-11-01 22:00:00+00:00,DATEADDED_UTC,2025-11-01,kuna.net.kw,https://www.kuna.net.kw/ArticleDetails.aspx?id=3256626&Language=en,1271965479,KUWAIT 128 MINIST OF INTERIOR,actor1 KUWAIT actor2 MINIST OF INTERIOR event_code 128 event_root_code 12 country KU,128,12,KUWAIT,MINIST OF INTERIOR,KU,-5.0,10,1,10,-7.64331210191082,1271965479,1271965479
2025-11-01 22:00:00+00:00,2025-11-01 22:00:00+00:00,DATEADDED_UTC,2025-11-01,flaglerlive.com,https://flaglerlive.com/ice-repression/,1271965501,CONGRESS 173 AMERICAN,actor1 CONGRESS actor2 AMERICAN event_code 173 event_root_code 17 country US,173,17,CONGRESS,AMERICAN,US,-5.0,7,1,7,-6.38221584797419,1271965501,1271965501
2025-11-01 22:30:00+00:00,2025-11-01 22:30:00+00:00,DATEADDED_UTC,2025-11-01,breitbart.com,https://www.breitbart.com/entertainment/2025/11/01/disney-castaway-cay-island-director-accused-of-raping-florida-woman/,1271967157,BAHAMA 100 DISNEY,actor1 BAHAMA actor2 DISNEY event_code 100 event_root_code 10 country BF,100,10,BAHAMA,DISNEY,BF,-5.0,8,1,8,-4.77611940298508,1271967157,1271967157
2025-11-01 22:45:00+00:00,2025-11-01 22:45:00+00:00,DATEADDED_UTC,2025-11-01,newser.com,https://www.newser.com/story/377817/why-lethal-injection-persists-despite-its-terrible-track-record.html,1271968328,JUDGE 120 VOTER,actor1 JUDGE actor2 VOTER event_code 120 event_root_code 12 country RS,120,12,JUDGE,VOTER,RS,-4.0,5,1,5,-7.09219858156028,1271968328,1271968328
2025-11-01 23:15:00+00:00,2025-11-01 23:15:00+00:00,DATEADDED_UTC,2025-11-01,yahoo.com,https://www.yahoo.com/news/articles/snap-restrictions-place-amid-shutdown-200908118.html,1271969937,JUDGE 120,actor1 JUDGE actor2 event_code 120 event_root_code 12 country US,120,12,JUDGE,,US,-4.0,6,1,6,-4.06607369758576,1271969937,1271969937
2025-11-02 00:15:00+00:00,2025-11-02 00:15:00+00:00,DATEADDED_UTC,2025-11-02,haitiantimes.com,https://haitiantimes.com/2025/11/01/millions-in-aid-for-haiti-hurricane-melissa-relief/,1271974215,HAITIAN 153 JAMAICAN,actor1 HAITIAN actor2 JAMAICAN event_code 153 event_root_code 15 country HA,153,15,HAITIAN,JAMAICAN,HA,-7.2,5,1,5,-1.20361083249749,1271974215,1271974215
2025-11-02 00:30:00+00:00,2025-11-02 00:30:00+00:00,DATEADDED_UTC,2025-11-02,el-balad.com,https://www.el-balad.com/6752468,1271975613,PRESIDENT 110 SENATE,actor1 PRESIDENT actor2 SENATE event_code 110 event_root_code 11 country US,110,11,PRESIDENT,SENATE,US,-2.0,8,1,8,-6.06060606060606,1271975613,1271975613
2025-11-02 01:00:00+00:00,2025-11-02 01:00:00+00:00,DATEADDED_UTC,2025-11-02,wbap.com,https://www.wbap.com/news/rep-mackenzie-to-newsmax-dems-put-party-before-people-in-shutdown/,1271978214,SENATE 110 GOVERNMENT,actor1 SENATE actor2 GOVERNMENT event_code 110 event_root_code 11 country US,110,11,SENATE,GOVERNMENT,US,-2.0,10,1,10,-2.35294117647058,1271978214,1271978214
2025-11-02 01:15:00+00:00,2025-11-02 01:15:00+00:00,DATEADDED_UTC,2025-11-02,khaama.com,https://www.khaama.com/pakistan-afghanistan-istanbul-talks-diplomatic-missteps/,1271979467,PAKISTAN 130 PAKISTAN,actor1 PAKISTAN actor2 PAKISTAN event_code 130 event_root_code 13 country PK,130,13,PAKISTAN,PAKISTAN,PK,-4.4,10,1,10,-4.71869328493646,1271979467,1271979467
2025-11-02 04:30:00+00:00,2025-11-02 04:30:00+00:00,DATEADDED_UTC,2025-11-02,frontpagemag.com,https://www.frontpagemag.com/uk-muslim-security-minister-warns-against-speculating-about-mass-train-stabber/,1271991619,MUSLIM 190 BRITISH,actor1 MUSLIM actor2 BRITISH event_code 190 event_root_code 19 country UK,190,19,MUSLIM,BRITISH,UK,-10.0,5,1,5,-10.7871720116618,1271991619,1271991619
